Timestamp	Species---SequenceName	Type of dormancy	Life stage	Organ/tissue/cell type that is/are used for analysis	Expression level 	Level of fold change (if applicable)	Methodology used for the expression analysis.	DOI	URL	SPECIAL NOTES (p.e. larvae were exposed to low/high temperatures during diapause; expression in comparison to winter or summer diapause etc.)	Who typed in the data	Gender	Who typed in the data
1/21/2016 15:44:49	Culex pipiens pipiens---enoyl-CoA hydratase (ECH-4) mRNA	diapause	adult/imago	whole body	stable	1.5	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/21/2016 15:55:58	Culex pipiens pipiens---enoyl-CoA hydratase (ECH-4) mRNA	diapause	adult/imago	whole body	stable	2.8 (1.7)	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/21/2016 15:56:58	Culex pipiens pipiens---enoyl-CoA hydratase (ECH-4) mRNA	diapause	adult/imago	whole body	stable	4.8 (2.5)	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
1/27/2016 18:16:25	Culex pipiens pipiens---fatty acid binding protein (FABP) mRNA	diapause	adult/imago	whole body	up	5.1	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/27/2016 18:17:33	Culex pipiens pipiens---fatty acid binding protein (FABP) mRNA	diapause	adult/imago	whole body	up	42.2	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/27/2016 18:18:33	Culex pipiens pipiens---fatty acid binding protein (FABP) mRNA	diapause	adult/imago	whole body	up	22.9	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
1/14/2016 11:55:43	Culex pipiens pipiens---fatty acid synthase S-acetyltransferase (FAS-1) mRNA	diapause	adult/imago	whole body	up	2.2	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/14/2016 11:56:50	Culex pipiens pipiens---fatty acid synthase S-acetyltransferase (FAS-1) mRNA	diapause	adult/imago	whole body	stable	1.3	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/14/2016 12:03:49	Culex pipiens pipiens---fatty acid synthase S-acetyltransferase (FAS-1) mRNA	diapause	adult/imago	whole body	stable	1.9	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
1/14/2016 12:05:30	Culex pipiens pipiens---fatty acid synthase S-acetyltransferase (FAS-2) mRNA	diapause	adult/imago	whole body	stable	3.7 (2.1)	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/14/2016 12:06:44	Culex pipiens pipiens---fatty acid synthase S-acetyltransferase (FAS-2) mRNA	diapause	adult/imago	whole body	stable	4.1 (2.0)	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/14/2016 12:07:27	Culex pipiens pipiens---fatty acid synthase S-acetyltransferase (FAS-2) mRNA	diapause	adult/imago	whole body	stable	2.0 (0.7)	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
1/14/2016 12:08:56	Culex pipiens pipiens---fatty acid synthase S-acetyltransferase (FAS-3) mRNA	diapause	adult/imago	whole body	up	3.7	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/14/2016 12:09:41	Culex pipiens pipiens---fatty acid synthase S-acetyltransferase (FAS-3) mRNA	diapause	adult/imago	whole body	up	5.1	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/14/2016 12:10:31	Culex pipiens pipiens---fatty acid synthase S-acetyltransferase (FAS-3) mRNA	diapause	adult/imago	whole body	stable	2.0 (0.8)	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
1/27/2016 18:30:13	Culex pipiens pipiens---hormone-sensitive lipase mRNA	diapause	adult/imago	whole body	down	6.7	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/27/2016 18:31:11	Culex pipiens pipiens---hormone-sensitive lipase mRNA	diapause	adult/imago	whole body	up	2.4	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/27/2016 18:31:57	Culex pipiens pipiens---hormone-sensitive lipase mRNA	diapause	adult/imago	whole body	down	6.3	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
12/10/2015 13:02:15	Culex pipiens pipiens---insulin-like peptide 1 mRNA	diapause	adult/imago	whole body	down		QRT-PCR	doi: 10.1111/j.1365-2583.2009.00872.x	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3835429/		Iva	female	
12/10/2015 13:09:38	Culex pipiens pipiens---insulin-like peptide 2 mRNA	diapause	adult/imago	whole body	stable		QRT-PCR	doi: 10.1111/j.1365-2583.2009.00872.x	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3835429/		Iva	female	
12/10/2015 13:14:54	Culex pipiens pipiens---insulin-like peptide 5 mRNA	diapause	adult/imago	whole body	down		QRT-PCR	doi: 10.1111/j.1365-2583.2009.00872.x	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3835429/		Iva	female	
1/21/2016 14:27:28	Culex pipiens pipiens---isovaleryl-CoA dehydrogenase (ACD-5) mRNA	diapause	adult/imago	whole body	down	29.7 (2.0)	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/21/2016 14:28:16	Culex pipiens pipiens---isovaleryl-CoA dehydrogenase (ACD-5) mRNA	diapause	adult/imago	whole body	stable	0.6	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/21/2016 14:29:04	Culex pipiens pipiens---isovaleryl-CoA dehydrogenase (ACD-5) mRNA	diapause	adult/imago	whole body	stable	1.2	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
1/28/2016 11:30:38	Culex pipiens pipiens---nuclear hormone receptor 41 (NHR-41) mRNA	diapause	adult/imago	whole body	stable	1.2	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/28/2016 11:31:25	Culex pipiens pipiens---nuclear hormone receptor 41 (NHR-41) mRNA	diapause	adult/imago	whole body	stable	1.3	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/28/2016 11:32:10	Culex pipiens pipiens---nuclear hormone receptor 41 (NHR-41) mRNA	diapause	adult/imago	whole body	stable	1.9	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
1/28/2016 11:35:44	Culex pipiens pipiens---nuclear hormone receptor 48-like (NHR-48) mRNA	diapause	adult/imago	whole body	down	7.3	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/28/2016 11:36:52	Culex pipiens pipiens---nuclear hormone receptor 48-like (NHR-48) mRNA	diapause	adult/imago	whole body	down	6.7	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/28/2016 11:38:12	Culex pipiens pipiens---nuclear hormone receptor 48-like (NHR-48) mRNA	diapause	adult/imago	whole body	stable	-2.0 (0.8)	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
1/28/2016 11:40:43	Culex pipiens pipiens---retinoid X receptor alpha (NHR-49) mRNA	diapause	adult/imago	whole body	down	7.8	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/28/2016 11:43:15	Culex pipiens pipiens---retinoid X receptor alpha (NHR-49) mRNA	diapause	adult/imago	whole body	up	3.4	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/28/2016 11:44:00	Culex pipiens pipiens---retinoid X receptor alpha (NHR-49) mRNA	diapause	adult/imago	whole body	up	3.5	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
1/28/2016 12:00:47	Culex pipiens pipiens---ribosomal protein L19 mRNA	diapause	adult/imago	whole body	stable	0.6	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to early diapause females.	Iva	female	
1/28/2016 12:01:58	Culex pipiens pipiens---ribosomal protein L19 mRNA	diapause	adult/imago	whole body	stable	0.7	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to late diapause females.	Iva	female	
1/28/2016 16:08:26	Culex pipiens pipiens---ribosomal protein L19 mRNA	diapause	adult/imago	whole body	stable	0.9	QRT-PCR	doi: 10.1152/physiolgenomics.00095.2009	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2789672/	Expression in comparison to broken diapause females (diapause termination induced by 25°C, 75% RH and 15:9 L:D)	Iva	female	
7/30/2015 16:35:22	Culex pipiens pipiens---strain Buckeye actin mRNA	diapause	adult/imago	whole body	up		SSH	doi: 10.1016/j.jinsphys.2006.08.008	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1894908/		Iva	female	
12/10/2015 12:34:39	Culex pipiens pipiens---strain Buckeye actin mRNA	diapause	adult/imago	whole body	up		N Blot	doi: 10.1016/j.jinsphys.2006.09.007	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1839883/	diapausing mosquitoes were also exposed to low temperature	Iva	female	
2/29/2016 15:17:46	Culex pipiens---catalase mRNA	diapause	adult/imago	whole body	up		QRT-PCR	doi: 10.1016/j.jinsphys.2011.01.012	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3104096/		Iva	female	
7/30/2015 18:17:07	Culex pipiens---chymotrypsin-like mRNA	diapause	adult/imago	whole body	down		SSH	doi: 10.1016/j.jinsphys.2006.08.008	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1894908/		Iva	female	
7/30/2015 16:41:10	Culex pipiens---cytochrome c oxidase subunit I mRNA	diapause	adult/imago	whole body	up		SSH	doi: 10.1016/j.jinsphys.2006.08.008	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1894908/		Iva	female	
7/30/2015 16:40:14	Culex pipiens---cytochrome c oxidase subunit III mRNA	diapause	adult/imago	whole body	up		SSH	doi: 10.1016/j.jinsphys.2006.08.008	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1894908/		Iva	female	
7/30/2015 16:22:55	Culex pipiens---fatty acid synthase mRNA	diapause	adult/imago	whole body	up		SSH	doi: 10.1016/j.jinsphys.2006.08.008	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1894908/		Iva	female	
2/29/2016 16:53:57	Culex pipiens---glutathione peroxidase mRNA	diapause	adult/imago	whole body	stable		QRT-PCR	doi: 10.1016/j.jinsphys.2011.01.012	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3104096/		Iva	female	
2/29/2016 16:49:57	Culex pipiens---superoxide dismutase-1 mRNA	diapause	adult/imago	whole body	stable		QRT-PCR	doi: 10.1016/j.jinsphys.2011.01.012	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3104096/		Iva	female	
2/29/2016 16:50:59	Culex pipiens---superoxide dismutase-2 mRNA	diapause	adult/imago	whole body	up		QRT-PCR	doi: 10.1016/j.jinsphys.2011.01.012	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3104096/		Iva	female	
2/29/2016 16:52:26	Culex pipiens---superoxide dismutase-3 mRNA	diapause	adult/imago	whole body	stable		QRT-PCR	doi: 10.1016/j.jinsphys.2011.01.012	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3104096/		Iva	female	
7/30/2015 18:18:21	Culex pipiens---trypsin mRNA	diapause	adult/imago	whole body	down		SSH	doi: 10.1016/j.jinsphys.2006.08.008	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1894908/		Iva	female	
2/16/2016 11:08:04	Delia antiqua---14-3-3 Zeta	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/16/2016 11:18:36	Delia antiqua---20S proteasome regulatory subunit	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/16/2016 11:44:48	Delia antiqua---Actin 1	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/14/2016 12:45:26	Delia antiqua---Actin binding protein	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in winter diapause pupae	Miloš		
2/16/2016 11:45:20	Delia antiqua---Activity-regulated cytoskeleton associated protein	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/14/2016 12:23:35	Delia antiqua---Adenosine monophosphate deaminase	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in winter diapause pupae	Miloš		
2/14/2016 12:29:44	Delia antiqua---ADP ribosylation factor	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in winter diapause pupae	Miloš		
2/14/2016 12:24:12	Delia antiqua---Alcohol dehydrogenase	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in winter diapause pupae	Miloš		
2/16/2016 11:12:26	Delia antiqua---Aldehyde dehydrogenase	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/16/2016 11:13:44	Delia antiqua---Alkaline phosphatase	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/16/2016 11:08:20	Delia antiqua---Alpha-crystallin domain	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/16/2016 11:06:44	Delia antiqua---Alpha-crystallin Hsp23 like	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/14/2016 12:36:33	Delia antiqua---AN1-type zinc finger protein 5	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in winter diapause pupae	Miloš		
2/16/2016 11:32:06	Delia antiqua---Arylphorin	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/16/2016 11:32:23	Delia antiqua---Arylphorin	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/14/2016 12:40:01	Delia antiqua---Arylphorin receptor	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in winter diapause pupae	Miloš		
2/16/2016 11:33:10	Delia antiqua---Arylphorin receptor	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/16/2016 11:35:21	Delia antiqua---Arylphorin subunit A4	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/16/2016 11:46:33	Delia antiqua---Aspartyl-tRNA synthetase	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/14/2016 12:33:55	Delia antiqua---Autophagy-specific 7	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in winter diapause pupae	Miloš		
2/16/2016 11:10:27	Delia antiqua---C-type lectin	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
2/14/2016 12:32:31	Delia antiqua---Calcium-independent protein kinase C	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in winter diapause pupae	Miloš		
2/14/2016 12:38:15	Delia antiqua---Calreticulin	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in winter diapause pupae	Miloš		
2/14/2016 12:23:55	Delia antiqua---Carbon-nitrogen hydrolase	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in winter diapause pupae	Miloš		
2/16/2016 11:12:11	Delia antiqua---Carbonic anhydrase	diapause	pupae	whole body	up		Semi-quantitative (RT) PCR	doi:10.1016/j.jinsphys.2012.08.010	http://www.sciencedirect.com/science/article/pii/S0022191012002119	Expression in summer diapause pupae	Miloš		
